2454914.832280	98482	54914.832280	54914.832723	-38.283821	1.822067
2454914.894663	98483	54914.894663	54914.895086	-36.542222	1.925596
2454916.827926	98514	54916.827926	54916.828334	-35.256642	2.096975
2454919.696603	98560	54919.696603	54919.697025	-36.445471	2.095274
2454920.756784	98577	54920.756784	54920.757193	-35.350282	2.034996
2454922.627668	98607	54922.627668	54922.628078	-35.460701	2.033855
2454922.690017	98608	54922.690017	54922.690441	-36.656701	1.723940
2454922.752365	98609	54922.752365	54922.752804	-37.939102	1.723895
2454922.814727	98610	54922.814727	54922.815167	-38.011903	1.768730
2454937.781831	98850	54937.781831	54937.782249	-36.130456	2.024633
2454937.844195	98851	54937.844195	54937.844612	-36.030457	1.806369
2454938.717285	98865	54938.717285	54938.717692	-35.148866	1.966072
2454938.779611	98866	54938.779611	54938.780055	-38.332067	1.712379
2454940.650507	98896	54940.650507	54940.650940	-37.405686	2.760951
2454940.712869	98897	54940.712869	54940.713303	-37.478486	1.756201
2454940.775243	98898	54940.775243	54940.775666	-36.514488	2.834273
2454940.837637	98899	54940.837637	54940.838028	-33.822488	2.545643
2454941.773045	98914	54941.773045	54941.773471	-36.815297	1.908262
2454941.835408	98915	54941.835408	54941.835834	-36.801698	2.616031
2454942.646122	98928	54942.646122	54942.646551	-37.056906	1.754849
2454942.770852	98930	54942.770852	54942.771277	-36.684108	1.803017
2454942.833221	98931	54942.833221	54942.833639	-36.152109	1.802974
2454942.895591	98932	54942.895591	54942.896002	-35.533709	3.133597
2454943.706304	98945	54943.706304	54943.706719	-35.875317	1.708844
2454943.768653	98946	54943.768653	54943.769082	-37.071318	1.802338
2454943.831008	98947	54943.831008	54943.831445	-37.748918	2.081013
2454970.647033	99377	54970.647033	54970.647467	-37.517194	3.828348
2454970.709414	99378	54970.709414	54970.709830	-35.948394	3.908411
2454993.658926	99746	54993.658926	54993.659356	-37.164630	1.931961
2454998.647982	99826	54998.647982	54998.648384	-34.694281	2.447414
2455005.632601	99938	55005.632601	55005.633022	-36.367953	2.659057
2455135.970976	102028	55135.970976	55135.971363	-33.433291	2.382580
2455156.924900	102364	55156.924900	55156.925278	-32.665506	2.373014
2455156.987244	102365	55156.987244	55156.987641	-34.293506	2.160584
2455157.922708	102380	55157.922708	55157.923084	-32.447916	2.744546
2455158.982865	102397	55158.982865	55158.983252	-33.426327	2.444912
2455160.916107	102428	55160.916107	55160.916500	-33.955147	2.022957
2455160.978466	102429	55160.978466	55160.978863	-34.287147	1.893313
2455161.913906	102444	55161.913906	55161.914305	-34.515157	2.298814
2455161.976285	102445	55161.976285	55161.976668	-33.119158	2.667068
2455162.911738	102460	55162.911738	55162.912111	-32.223966	3.130261
2455205.942102	103150	55205.942102	55205.942472	-31.998809	1.743975
2455206.004463	103151	55206.004463	55206.004835	-32.158009	1.743938
2455206.939920	103166	55206.939920	55206.940278	-30.917219	1.628256
2455207.002308	103167	55207.002308	55207.002641	-28.743619	1.804357
2455208.873171	103197	55208.873171	55208.873526	-30.668438	1.866334
2455209.870977	103213	55209.870977	55209.871331	-30.623649	1.474740
2455209.933305	103214	55209.933305	55209.933694	-33.634049	1.997143
2455209.995687	103215	55209.995687	55209.996057	-31.978850	1.741549
2455212.989111	103263	55212.989111	55212.989474	-31.326080	2.063591
2455244.918892	103775	55244.918892	55244.919249	-30.843208	1.498168
2455244.981257	103776	55244.981257	55244.981612	-30.656809	1.978993
2455246.976864	103808	55246.976864	55246.977223	-30.999230	1.781395
2455389.663079	106096	55389.663079	55389.663407	-28.309494	2.197910
