126632 56670.34680 0.00004
127386 56717.36838 0.00003
127882 56748.30038 0.00002
133527 57100.33873 0.00003
133540 57101.14947 0.00003
143917 57748.28885 0.00002
143918 57748.35120 0.00002
144782 57802.23274 0.00003
144785 57802.41981 0.00003
145217 57829.36056 0.00005
150205 58140.42649 0.00003
151164 58200.23247 0.00003
156651 58542.41741 0.00005
157255 58580.08456 0.00005
161604 58851.30061 0.00004
161908 58870.25891 0.00004
161910 58870.38364 0.00003
161923 58871.19434 0.00004
161924 58871.25674 0.00006
161957 58873.31471 0.00003
161959 58873.43944 0.00004
162067 58880.17462 0.00005
162534 58909.29806 0.00003
162804 58926.13602 0.00005
162884 58931.12504 0.00004
